x,y,z,qx,qy,qz,qw,Result
0.17497976881099309,0.3558035595047859,0.8213764294360296,0.42425943892466883,0.29183606067170337,-0.7062672136360422,0.4858212275289422,1.0
0.6000228262221277,-0.8952311007540428,0.9803030811017935,-0.28847448262359404,0.15438916262020394,0.8331430869822081,0.44589130508929964,1.0
0.8036198695906884,0.6636711408940223,0.8824718995246232,0.3105866226511554,0.109320914414857,-0.8906748371750572,0.3135015501155195,1.0
0.9830461014468994,0.7780803739360249,0.8119054387331238,0.27687910261699267,0.08740408481935594,-0.9125333525339192,0.2880648694376075,1.0
-0.44997872339638345,-0.3269887035461696,0.8626723190249088,-0.12693311670014748,0.42658733960643713,0.2553925108221585,0.8583040783942733,0.0
0.8055517639520469,0.07481098365848804,0.7055151301388615,0.30832364111468896,0.012683879259091887,-0.9503930976913908,0.039097460240837885,1.0
0.6617172533604985,0.42338926586540615,0.6672632955038243,0.31108838679132866,0.10246963627160874,-0.8974103910162022,0.2955986795337217,0.0
-0.9475178622084943,-0.8605908320274378,0.7178528987158331,-0.0982519093424172,0.2373398005817587,0.36965806077079183,0.8929553737323932,0.0
0.37846101196425797,-0.5387652262695857,0.9240121713810276,-0.3932308615410303,0.21617052690385302,0.7831342947037183,0.43051186892897536,1.0
0.36492492778125274,0.5963218281622429,0.9080260660999718,0.36586162754753526,0.2053997144567964,-0.7915139945169379,0.4443667666164697,1.0
-0.8931062701588715,-0.41652676754316675,0.9404732968002584,-0.0766361484887883,0.35954718611826714,0.19386575306006232,0.9095431773641621,0.0
-0.5773340220210512,-0.39838398117433704,0.90406994683095,-0.1369658318810551,0.3880229998903913,0.3033700409785549,0.8594446641232126,0.0
-0.13731931417829735,-0.6883017457134346,0.7614294563457795,-0.255872133230587,0.3168838338910002,0.5737609203807554,0.710571948150501,1.0
-0.16810588086065215,-0.726211367917323,0.6377561585780215,-0.20146611523670213,0.2599121796947581,0.5785628725822972,0.7464060997386559,1.0
-0.5269782662903408,-0.034957014710290224,0.7363137127367891,-0.02487040914557782,0.4582490081598357,0.04814911886977422,0.8871702044261421,0.0
-0.29263046569300544,-0.44440801277368847,0.8064222074965978,-0.2335223018128812,0.39955015760745755,0.4473109029045911,0.7653365026277977,0.0
-0.8521298536838784,-0.691696408229298,0.7229695402162817,-0.0895988423217037,0.2631416560152816,0.3096205258897072,0.9093204310208404,1.0
-0.7102580221858541,-0.12926588208013712,0.8275567545871098,-0.03158636637047846,0.4033460452049735,0.07139684339174777,0.9117108971766827,0.0
0.3882573560857061,0.4703457530539634,0.6486714467206423,0.351055796968372,0.1698055037448244,-0.82894840990825,0.4009619084444949,0.0
0.48943457927071066,0.125161709426173,0.6173500797414359,0.4197591261776354,0.05743220782369444,-0.897455331385026,0.12279147227587678,1.0
0.6941704290763611,-0.8561705840409459,0.902849963988378,-0.3009317390257469,0.13668817341264905,0.8593093544974487,0.39031252217835843,1.0
0.5575184704808458,-0.8257931414893183,0.6815102755049283,-0.2672758320469072,0.13578496300910403,0.8505377817330319,0.4321013252339122,1.0
-0.6858743482219356,-0.2782497328724338,0.8317352140171584,-0.07604668482260984,0.3576532932550556,0.1935756198989691,0.910400737550247,0.0
0.2269368287722484,0.8649363616094938,0.9100943823998457,0.2822368079199593,0.21608640502845106,-0.7421520646213573,0.5682071477861651,0.0
-0.2122752996241415,-0.36090405479540144,0.7084613086986877,-0.232841840983547,0.4151437940141517,0.430212576117296,0.7670446184736897,0.0
-0.8402024505661603,0.5662860046690599,0.6069752765809121,0.0807480679512235,0.2608980689534567,-0.2844232245873766,0.918975177278375,1.0
0.8344885898990675,-0.6308675730398949,0.9029047124527367,-0.3063493460376269,0.10052155490738961,0.8994154239782759,0.29512266990405395,1.0
0.6314878853316968,-0.7604194375609237,0.9989306720788287,-0.3422983474942698,0.1652651760656707,0.8329419292157496,0.40215296273559925,1.0
0.5709309687430848,-0.5646895158097454,0.8073048496576518,-0.3391330355146095,0.12677980149986282,0.8731392576950769,0.3264100225575068,0.0
0.8590709869477686,0.2635577049944393,0.8912754822174921,0.38862639971750756,0.06797914324374814,-0.905141081907263,0.15832870671550273,1.0
-0.9069952208401442,0.8405453695237781,0.8383024231508875,0.11993404021549041,0.318505621399261,-0.3313597951658308,0.8799833414800069,0.0
0.40472131124059896,-0.2123545839085763,0.8878808241123743,-0.5099652963325632,0.13011581517308574,0.8239020859951244,0.21021566038515574,1.0
-0.8646341985721706,0.8788198188369121,0.969699748041786,0.12846801040827066,0.3099929059200248,-0.3606503152565837,0.8702480788179461,0.0
0.7380284166810871,0.6611132760406304,0.8140114389818623,0.2883659336507672,0.12474712131123933,-0.8713229723404685,0.37693437347375397,0.0
-0.8560944316015027,-0.6507908757027305,0.862997628930521,-0.11755323932386065,0.29331372389155247,0.35295057275020375,0.8806668998529696,0.0
0.4806944204494088,-0.9718062581957903,0.7488336693230158,-0.23597064588125696,0.1380471432107571,0.8302635414808742,0.4857193554115049,1.0
0.3196098097702551,-0.034309046286485456,0.9463523056294147,-0.5660649967680589,0.03225165590359137,0.8223957390846107,0.046856146458397675,1.0
-0.36897268424168894,0.1845210082595543,0.6804173577640282,0.11380598784813829,0.48309087050039906,-0.19906674740750663,0.8450111466990671,0.0
-0.18644994303417683,0.014470683522108896,0.9977350808922076,0.016909632077539087,0.6539939091690796,-0.01954859898228789,0.7560581217013529,1.0
-0.26746957039096375,-0.8467099643067522,0.8278587967092749,-0.21396620944926542,0.3093567953081793,0.5270686880759008,0.7620468702517682,1.0
0.3765166167291103,0.538201459529525,0.6280692822593826,0.3530740490270644,0.17913949820746775,-0.8189106362698002,0.4154914269750964,0.0
0.42094236759651293,0.9573058657200968,0.9142431179679545,0.30969345137294674,0.19918488504533338,-0.7819662171592568,0.5029355654234762,1.0
0.059342449962965116,-0.3413771710845215,0.9041224897111144,-0.45208331105373506,0.37236497035921307,0.6256340588192577,0.5153125587072528,0.0
0.39091920316445306,-0.7056103734471761,0.9029564209042589,-0.35962311769226424,0.1934992118849539,0.8038406098843258,0.4325153663420441,0.0
-0.10247218345175946,0.7083947235083232,0.6034624458008836,0.1941918356094226,0.23311810114857326,-0.6098714434126453,0.7321217824988567,1.0
-0.056313108306666804,0.4848964399575535,0.7083035307667241,0.34078123197234333,0.3707522432671476,-0.5846546306219753,0.6360738077771096,1.0
0.602477392311372,-0.5231207879563053,0.9786248251396508,-0.41799001041403017,0.1469696589965133,0.8457287372537494,0.29736706864026824,0.0
-0.3908362625626651,-0.881983130178952,0.6418634272381034,-0.1508706012057601,0.2325237398979606,0.5229767833982163,0.8060186450089931,1.0
0.12354815429257315,-0.9717741411410177,0.868564740314272,-0.24311936438898213,0.21114651688969335,0.7147933819535559,0.6207902578003668,1.0
0.16104976194082865,-0.14539384147635093,0.6428471303085384,-0.5605230830627782,0.21853264377915632,0.7442236820568685,0.2901524909808763,0.0
-0.6298026067177458,-0.42617502417912245,0.9436948975861966,-0.11563241821418976,0.41336232617983043,0.24331557247010738,0.8698035774510715,1.0
-0.8094559388225677,-0.09026851213684228,0.8156212554465432,-0.034294302385758445,0.35727087809676333,0.08918401545790593,0.9291004422960124,1.0
0.9826888166234462,0.17783479728537133,0.8531387388136387,0.3500411497169476,0.039312448014255014,-0.9300619325353139,0.10445346612076292,1.0
-0.2451683679193828,0.6476985482734625,0.9586574936465376,0.2466917981797362,0.3824511564096671,-0.48265837506100784,0.7482747908724603,1.0
0.45623052873200387,0.5069886540825579,0.7923216861577249,0.3692524447638637,0.15920113381767925,-0.8407760405033052,0.36249590444949836,1.0
0.10630046152505535,-0.9316234690092349,0.7910145136793076,-0.26377120356695843,0.25161683629493514,0.6737912047965307,0.6427434419740163,0.0
-0.31353536654526715,-0.1404061170206583,0.9018503077978558,-0.11603369152317006,0.5616681450115593,0.16573393281428428,0.8022451874736863,1.0
0.8491443025478733,-0.9458368128512455,0.7371401554756202,-0.2472737575785301,0.11327023895498367,0.8748802540999598,0.40076187788519135,1.0
0.09373667524782014,-0.7549771892513106,0.8112235901433078,-0.30780869753646495,0.26740132248698256,0.6893162455724111,0.5988267295663021,1.0
0.8936134434589695,-0.8474243200138176,0.6211941130626241,-0.16481792225216912,0.05999870260744068,0.9251071459205534,0.3367669472448712,0.0
-0.3489797782454427,0.027348852726414297,0.7525121432168854,0.00779734932000772,0.5712343774529184,-0.011202193410792934,0.8206735028148195,0.0
-0.35050205672886814,-0.2890709217902192,0.8099119521470018,-0.16619418857578158,0.4575020318449931,0.29825632105215955,0.8210447914052994,1.0
-0.7702082156892667,0.25509678843749395,0.9152247353237946,0.07134689678107718,0.4001007251639089,-0.16040097360920483,0.8995001710440326,1.0
0.1863899795496291,-0.35982542102812975,0.949350956749756,-0.4639745279861965,0.30111991972155017,0.6988256235501256,0.4535385090559033,1.0
-0.04128692301463355,-0.9892842453220341,0.852732928863001,-0.24279824772141825,0.24066104040414568,0.6674350760579664,0.6615600454852905,1.0
-0.7685961431489652,-0.08690257145300206,0.968112364979739,-0.020995394098989668,0.42588052241605995,0.04453842905348529,0.9034385991259726,1.0
-0.06970434453353302,0.5623442623462107,0.8255347768564416,0.2942870056709203,0.34155740687757535,-0.5826328717069797,0.6762193674443142,1.0
0.5498400400729122,0.5712942613688696,0.9758558451654685,0.3939593797730841,0.15857775482586298,-0.8398587965911873,0.33806257490529457,0.0
-0.18753507349672516,0.6211011988311019,0.8260670070184085,0.25773175977117185,0.348840482486383,-0.535430366132348,0.7247061341035429,0.0
-0.20999314564272864,0.44348059264444273,0.7744700467231026,0.25788484045581306,0.4190510239596121,-0.4562727041433237,0.7414221927048175,0.0
-0.6063574432145413,-0.6797853064287984,0.6711562674292862,-0.1235332355068632,0.2565430932765499,0.4158923182215491,0.8636890416472882,0.0
0.36196477039088215,0.5054991300191871,0.6677241770723797,0.34453902916470414,0.17909918670850516,-0.8176556724717127,0.42503592786660593,0.0
0.8823097496461529,0.9190713356477711,0.8648340054609742,0.25667993734216876,0.11634684475163685,-0.8738849313094188,0.39611103028404976,1.0
0.08423214298990156,-0.8528801930864132,0.9044567933300728,-0.30169707450770794,0.2793978851559195,0.6688025723857595,0.6193696926505858,0.0
0.1556411728629059,0.6533495567696865,0.66980553638648,0.2738818576854418,0.2339904686068827,-0.7092624388768238,0.6059570788681347,1.0
0.9630734892688706,0.8234927524492515,0.9148641025226874,0.2704196423849385,0.09041133850601245,-0.9090273126507504,0.30392162104218257,0.0
0.057618076969691456,0.12667532194910414,0.7710170312107352,0.5175688285630257,0.35562779290666385,-0.6414152861360354,0.44072418962800336,1.0
0.30478888617096467,0.2141591601867896,0.7869254132239516,0.49950037823896637,0.17381755459873854,-0.80155273571884,0.2789265883957422,0.0
-0.38927350473801003,-0.48628549449732583,0.6027336762382614,-0.15218743272871935,0.31268539952457214,0.4103146384671562,0.843035422567265,1.0
0.14192717132794708,0.8573769839790004,0.8019320121647613,0.2788504654607915,0.24679270311487364,-0.6949849670397827,0.6150867216826145,0.0
0.36990772615317447,0.8988524772087763,0.8578086514583074,0.315944307354891,0.2145318494908815,-0.764598768996163,0.5191762731997799,0.0
0.9898282667840228,-0.3132703051974959,0.9096927527027117,-0.3229890908540513,0.05192882345245024,0.9329954567967832,0.15000307357077602,1.0
-0.756684257573579,-0.7376340245229758,0.717335377189056,-0.11606301959837802,0.29055743104026843,0.35232544636843216,0.8820275135109286,1.0
-0.2856460134760219,-0.13459408122577443,0.8019023730647947,-0.1277211015394583,0.5380571931143651,0.19242769594925913,0.810649960828407,0.0
-0.9427600827348328,0.016971110559379943,0.8143752580404144,0.006732924159823322,0.3406737345934339,-0.01857722635915454,0.9399739150376576,1.0
-0.40376843609924773,-0.6841296478116914,0.8597420340189448,-0.19908250179600456,0.36252452105099015,0.4382517558421807,0.7980460686054658,1.0
0.09200287403254648,-0.5595593621843369,0.8215184173111203,-0.3124820675230045,0.2679528322894377,0.6918259175830161,0.5932395274297176,1.0
0.15303995079814148,-0.12718529673510837,0.8540608781591179,-0.5674512002497338,0.18487486690615074,0.7629154020921173,0.24855685098623387,0.0
0.3584308331276922,-0.6018326394519433,0.8053544557136241,-0.3306153526513197,0.1903097072066842,0.8011339244230963,0.46115088536464777,0.0
0.1691969692485109,0.6628248900030809,0.9384566211044374,0.33195381061326035,0.2577553753197306,-0.7167062681649143,0.5565078250000106,1.0
0.6888290110125386,0.20221509045250352,0.8207430316934669,0.4136022088429055,0.04871460990262278,-0.9029122810426233,0.10634619111520535,0.0
0.2124965488337094,-0.2741993377163938,0.6033883962350556,-0.45275285466470216,0.2275139526549196,0.7703285515023623,0.3870996986314641,1.0
0.3289220653309599,0.5554954212185184,0.6669213493770036,0.3523962750120196,0.1980435986493599,-0.7973650967457746,0.44811215212630184,0.0
-0.9635750753588819,0.10822396097845965,0.9939658077233979,0.021960063651133992,0.4074955552963911,-0.04912750603784577,0.9116203245697331,1.0
-0.0008892409929619483,-0.5621501500293071,0.7497147199187455,-0.3188030850731978,0.3216175503944247,0.6276702670618792,0.6332114813177113,0.0
-0.13166158715793985,0.3758745818541911,0.8613852645436875,0.30055014700184995,0.43617068278005977,-0.48126574043951925,0.698432553436296,0.0
0.4544295448792901,-0.2609377721793309,0.9580334598235258,-0.4543904441994837,0.11906005181574766,0.8539817315938518,0.2237615480501371,0.0
-0.9464594913297466,0.395381078780477,0.9276577626350819,0.08951931629093142,0.39147775440856447,-0.2041518857371916,0.8927785096898226,0.0
-0.026872196562981232,-0.11053185295297707,0.7033140722795023,-0.4009882591413549,0.48181450528996594,0.4984105847046284,0.5988740164486698,1.0
0.2958652225220133,-0.7259496218492554,0.7490138444614952,-0.30283785973257005,0.19680038395295713,0.7819020081607642,0.5081221203832099,0.0
0.759498297629726,0.37278721311646534,0.7379064081489962,0.35574769262923706,0.08267946172947273,-0.9067508191268445,0.21073831595107476,1.0
-0.9624023117805518,-0.8318205416471083,0.8546455498857382,-0.0918476371824899,0.24121265466082384,0.34379261996737975,0.9028771241046241,0.0
-0.1998337959105636,-0.6208410352969469,0.8126736235732059,-0.2573485055108324,0.34407570489265943,0.5408384735714035,0.72310262170657,1.0
0.04269860474849163,0.3113789762009336,0.8772512668618289,0.4313555732004032,0.35863830091845367,-0.6365586469871775,0.5292485498602054,1.0
0.758090867248131,0.12522300836778855,0.9249505074020171,0.40820664702347054,0.03477006540583998,-0.9089358435582015,0.07742098018412201,1.0
0.14750994260820116,-0.25083923234525507,0.7116030116654984,-0.48591828824057653,0.29720925077333205,0.7011616950583244,0.42886169774303706,0.0
-0.28630294321509875,0.3915982740086499,0.8818386683603089,0.22714889683480113,0.4336280428509242,-0.4046249353860468,0.7724304245586443,1.0
0.832601758159589,-0.9238271206778512,0.9426484216041616,-0.2829256769825004,0.11342696937663593,0.8840148955357163,0.35440802529429566,0.0
-0.3949779773569517,-0.8503549896066342,0.6271863836876074,-0.15640259208014412,0.2506834028824164,0.505696693892034,0.8105349557524159,1.0
-0.8734409001344676,0.07209464395437593,0.9898879965915716,0.013572183859443416,0.3723940260735337,-0.033798333296216274,0.9273597779914912,1.0
-0.17746336021623654,0.5896912016987468,0.8610165238264105,0.2798899269632354,0.33600018742922283,-0.5755929407131771,0.6909835522161138,0.0
0.17460707955059251,0.9467358909843737,0.9624582073929745,0.3072462320214312,0.24857847920874457,-0.7141341529496011,0.5777723636293592,1.0
-0.7275402534463855,-0.13057029728098368,0.802044786338739,-0.03468237217978668,0.4122509252076333,0.0763225130251295,0.9072051486466345,0.0
-0.35546486898406693,0.3374566630140521,0.6487280729016276,0.15210220463985044,0.4220588577651297,-0.30300350960251826,0.8407854144157402,0.0
0.9170340079297095,-0.13854559916376696,0.666549304457629,-0.2941113975078436,0.004514651948623283,0.9556479029847683,0.014669331770091902,0.0
-0.6497547140427629,-0.16052579644994447,0.8929781679356759,-0.037548107272847075,0.4080783102756069,0.08357796004652583,0.9083374686300757,0.0
0.06032118319778368,-0.8438179226311826,0.9205526478232535,-0.2974440566436672,0.26782211533827716,0.6810191243597136,0.61319760270195,1.0
-0.8485789218828039,0.09160556762521521,0.9078286062924372,0.007909550043167509,0.37270187477729366,-0.019688006993923046,0.9277085393248315,1.0
0.1751182569331582,-0.8905396804963197,0.6267046720332695,-0.2431560585649902,0.20055289451663422,0.7321298041609202,0.6038539703797859,0.0
0.12948014967915733,-0.6062046844318298,0.7502861404165384,-0.29893468379620325,0.23963671411845386,0.7207091369750485,0.5777461725973225,0.0
-0.3360916125189055,-0.6987220429727006,0.6885321838593157,-0.19536548900635878,0.30196688935629107,0.5068543775629845,0.7834200427503955,0.0
-0.7942100223103183,-0.38081730035320227,0.8933074837504298,-0.062341716072826577,0.32559304881721984,0.17742109272249387,0.9266198966437958,0.0
0.9854029529508979,0.35882269129571265,0.6515139738760918,0.2714305657458196,0.05235405420513473,-0.9436400029018643,0.18201111479950774,1.0
0.21363229626010471,-0.227379290807038,0.6119216405157505,-0.5052369410908634,0.2193659897342661,0.7655853767646403,0.33240521474428947,0.0
-0.9967246856644936,0.22759756055181413,0.8506083044649477,0.033980740064681526,0.3524171408395509,-0.08975999085632119,0.9309084875478394,0.0
-0.9095476536551059,-0.9363697803531672,0.8701727728870408,-0.12429355509509538,0.27110521478912525,0.39779102384330334,0.8676493393218607,0.0
0.5107640327724772,-0.07996723921370852,0.7000253180547676,-0.4042345015593548,0.022797274514059433,0.9129206013231415,0.0514852183018029,1.0
-0.6402951820720546,0.19609070384574445,0.8996397036848403,0.06643833032444377,0.4274319676036073,-0.1384787221769485,0.8909048797927018,1.0
-0.7580262147727328,-0.08859324660338852,0.6612035328464535,-0.018183962795166448,0.33905956275139043,0.05037195793344848,0.9392393849588351,1.0
0.043976882807986284,-0.33621501886068916,0.6833303904505346,-0.3881312307332982,0.34403852434142784,0.6398113023764521,0.5671270923256765,1.0
-0.7625805916950466,0.5713374095790216,0.9569488651636628,0.11148112934441072,0.3885779397187438,-0.2522325517556248,0.8791802331711497,0.0
0.28849856679791586,-0.45331055022651134,0.7360113226547212,-0.3982009313964585,0.21401465179072843,0.7856955224738988,0.42227513900104696,0.0
